,Date,Community Area,Primary Type,Number
604,02/01/2020,53,ASSAULT,1
605,02/01/2020,53,BATTERY,3
606,02/01/2020,53,CRIMINAL TRESPASS,1
607,02/01/2020,53,MOTOR VEHICLE THEFT,1
608,02/01/2020,53,OTHER OFFENSE,1
609,02/01/2020,53,THEFT,2
610,02/01/2020,54,ASSAULT,1
611,02/01/2020,54,CRIMINAL DAMAGE,1
612,02/01/2020,54,MOTOR VEHICLE THEFT,1
613,02/01/2020,54,SEX OFFENSE,1
614,02/01/2020,55,THEFT,1
615,02/01/2020,56,ASSAULT,1
616,02/01/2020,56,BATTERY,1
617,02/01/2020,56,ROBBERY,1
618,02/01/2020,56,THEFT,1
619,02/01/2020,58,DECEPTIVE PRACTICE,1
620,02/01/2020,58,THEFT,2
621,02/01/2020,58,WEAPONS VIOLATION,1
622,02/01/2020,59,MOTOR VEHICLE THEFT,2
623,02/01/2020,60,BATTERY,1
624,02/01/2020,60,BURGLARY,1
625,02/01/2020,60,CRIMINAL TRESPASS,1
626,02/01/2020,60,THEFT,4
627,02/01/2020,61,BATTERY,1
628,02/01/2020,61,CRIMINAL DAMAGE,3
629,02/01/2020,61,OFFENSE INVOLVING CHILDREN,2
630,02/01/2020,61,THEFT,1
631,02/01/2020,62,BATTERY,1
632,02/01/2020,62,THEFT,2
633,02/01/2020,63,CRIMINAL DAMAGE,2
634,02/01/2020,63,THEFT,1
635,02/01/2020,63,WEAPONS VIOLATION,1
636,02/01/2020,64,THEFT,1
637,02/01/2020,65,ASSAULT,2
638,02/01/2020,65,BURGLARY,1
639,02/01/2020,65,CRIMINAL DAMAGE,1
640,02/01/2020,65,OFFENSE INVOLVING CHILDREN,1
641,02/01/2020,65,THEFT,2
642,02/01/2020,66,ASSAULT,2
643,02/01/2020,66,BATTERY,2
644,02/01/2020,66,BURGLARY,1
645,02/01/2020,66,CRIMINAL DAMAGE,2
646,02/01/2020,66,DECEPTIVE PRACTICE,1
647,02/01/2020,66,INTERFERENCE WITH PUBLIC OFFICER,1
648,02/01/2020,66,LIQUOR LAW VIOLATION,1
649,02/01/2020,66,NARCOTICS,3
650,02/01/2020,66,OTHER OFFENSE,2
651,02/01/2020,66,THEFT,5
652,02/01/2020,67,ASSAULT,1
653,02/01/2020,67,BATTERY,1
654,02/01/2020,67,CRIMINAL DAMAGE,2
655,02/01/2020,67,MOTOR VEHICLE THEFT,1
656,02/01/2020,67,OFFENSE INVOLVING CHILDREN,2
657,02/01/2020,67,OTHER OFFENSE,1
658,02/01/2020,67,THEFT,1
659,02/01/2020,67,WEAPONS VIOLATION,2
660,02/01/2020,68,BATTERY,5
661,02/01/2020,68,BURGLARY,1
662,02/01/2020,68,CRIMINAL DAMAGE,1
663,02/01/2020,68,CRIMINAL TRESPASS,2
664,02/01/2020,68,NARCOTICS,1
665,02/01/2020,68,OTHER OFFENSE,2
666,02/01/2020,68,ROBBERY,1
667,02/01/2020,68,THEFT,1
668,02/01/2020,69,ASSAULT,2
669,02/01/2020,69,BATTERY,1
670,02/01/2020,69,BURGLARY,1
671,02/01/2020,69,CRIMINAL DAMAGE,3
672,02/01/2020,69,DECEPTIVE PRACTICE,1
673,02/01/2020,69,HOMICIDE,1
674,02/01/2020,69,INTERFERENCE WITH PUBLIC OFFICER,1
675,02/01/2020,69,NARCOTICS,1
676,02/01/2020,69,OTHER OFFENSE,1
677,02/01/2020,69,THEFT,6
678,02/01/2020,69,WEAPONS VIOLATION,2
679,02/01/2020,70,ASSAULT,1
680,02/01/2020,70,CRIMINAL DAMAGE,1
681,02/01/2020,70,OTHER OFFENSE,2
682,02/01/2020,70,THEFT,1
683,02/01/2020,71,ASSAULT,1
684,02/01/2020,71,BATTERY,1
685,02/01/2020,71,CRIMINAL TRESPASS,1
686,02/01/2020,71,DECEPTIVE PRACTICE,2
687,02/01/2020,71,NARCOTICS,1
688,02/01/2020,71,ROBBERY,3
689,02/01/2020,71,THEFT,4
690,02/01/2020,72,ASSAULT,1
691,02/01/2020,72,BURGLARY,1
692,02/01/2020,72,THEFT,1
693,02/01/2020,73,ASSAULT,1
694,02/01/2020,73,BATTERY,4
695,02/01/2020,73,CRIMINAL TRESPASS,1
696,02/01/2020,73,MOTOR VEHICLE THEFT,1
697,02/01/2020,73,OTHER OFFENSE,1
698,02/01/2020,74,ASSAULT,1
699,02/01/2020,75,BATTERY,2
700,02/01/2020,75,THEFT,1
701,02/01/2020,76,CRIMINAL DAMAGE,1
702,02/01/2020,76,DECEPTIVE PRACTICE,1
703,02/01/2020,76,OFFENSE INVOLVING CHILDREN,1
704,02/01/2020,76,THEFT,2
705,02/01/2020,77,BATTERY,1
706,02/01/2020,77,BURGLARY,2
707,02/01/2020,77,ROBBERY,1
708,02/01/2020,77,STALKING,1
709,02/01/2020,77,THEFT,1
710,03/01/2020,1,ASSAULT,1
711,03/01/2020,1,BATTERY,1
712,03/01/2020,1,CRIMINAL DAMAGE,1
713,03/01/2020,1,DECEPTIVE PRACTICE,1
714,03/01/2020,1,NARCOTICS,1
715,03/01/2020,1,OTHER OFFENSE,2
716,03/01/2020,1,THEFT,2
717,03/01/2020,2,BATTERY,1
718,03/01/2020,2,BURGLARY,1
719,03/01/2020,2,CRIMINAL DAMAGE,1
720,03/01/2020,2,DECEPTIVE PRACTICE,1
721,03/01/2020,2,THEFT,2
722,03/01/2020,3,BATTERY,3
723,03/01/2020,3,CRIMINAL DAMAGE,1
724,03/01/2020,3,DECEPTIVE PRACTICE,1
725,03/01/2020,3,THEFT,1
726,03/01/2020,4,BATTERY,2
727,03/01/2020,4,BURGLARY,1
728,03/01/2020,5,CRIMINAL DAMAGE,1
729,03/01/2020,5,OTHER OFFENSE,1
730,03/01/2020,5,THEFT,3
731,03/01/2020,6,BATTERY,2
732,03/01/2020,6,BURGLARY,2
733,03/01/2020,6,CRIMINAL DAMAGE,1
734,03/01/2020,6,CRIMINAL TRESPASS,1
735,03/01/2020,6,DECEPTIVE PRACTICE,2
736,03/01/2020,6,ROBBERY,1
737,03/01/2020,6,THEFT,4
738,03/01/2020,7,ASSAULT,1
739,03/01/2020,7,CRIMINAL DAMAGE,1
740,03/01/2020,7,CRIMINAL TRESPASS,1
741,03/01/2020,7,DECEPTIVE PRACTICE,1
742,03/01/2020,7,OTHER OFFENSE,1
743,03/01/2020,7,THEFT,1
744,03/01/2020,8,ASSAULT,3
745,03/01/2020,8,BATTERY,5
746,03/01/2020,8,CRIMINAL DAMAGE,1
747,03/01/2020,8,CRIMINAL TRESPASS,2
748,03/01/2020,8,DECEPTIVE PRACTICE,5
749,03/01/2020,8,MOTOR VEHICLE THEFT,1
750,03/01/2020,8,OTHER OFFENSE,1
751,03/01/2020,8,ROBBERY,4
752,03/01/2020,8,THEFT,14
753,03/01/2020,10,ASSAULT,1
754,03/01/2020,10,BATTERY,1
755,03/01/2020,10,DECEPTIVE PRACTICE,1
756,03/01/2020,10,THEFT,1
757,03/01/2020,11,ASSAULT,1
758,03/01/2020,11,BATTERY,1
759,03/01/2020,11,CRIMINAL DAMAGE,1
760,03/01/2020,11,CRIMINAL TRESPASS,1
761,03/01/2020,11,MOTOR VEHICLE THEFT,1
762,03/01/2020,11,THEFT,1
763,03/01/2020,13,MOTOR VEHICLE THEFT,1
764,03/01/2020,14,ARSON,1
765,03/01/2020,14,ASSAULT,2
766,03/01/2020,14,CRIMINAL TRESPASS,1
767,03/01/2020,14,DECEPTIVE PRACTICE,2
768,03/01/2020,14,THEFT,2
769,03/01/2020,15,ASSAULT,1
770,03/01/2020,15,BATTERY,2
771,03/01/2020,15,CRIMINAL DAMAGE,1
772,03/01/2020,15,DECEPTIVE PRACTICE,1
773,03/01/2020,15,OTHER OFFENSE,1
774,03/01/2020,15,THEFT,2
775,03/01/2020,16,DECEPTIVE PRACTICE,1
776,03/01/2020,16,MOTOR VEHICLE THEFT,1
777,03/01/2020,16,THEFT,2
778,03/01/2020,17,DECEPTIVE PRACTICE,2
779,03/01/2020,17,THEFT,1
780,03/01/2020,18,THEFT,1
781,03/01/2020,19,ASSAULT,2
782,03/01/2020,19,BATTERY,3
783,03/01/2020,19,CRIMINAL DAMAGE,2
784,03/01/2020,19,DECEPTIVE PRACTICE,2
785,03/01/2020,19,MOTOR VEHICLE THEFT,1
786,03/01/2020,19,NARCOTICS,1
787,03/01/2020,19,OTHER OFFENSE,2
788,03/01/2020,19,THEFT,1
789,03/01/2020,19,WEAPONS VIOLATION,1
790,03/01/2020,20,ASSAULT,1
791,03/01/2020,20,BATTERY,3
792,03/01/2020,20,CRIMINAL DAMAGE,1
793,03/01/2020,20,THEFT,1
794,03/01/2020,21,BURGLARY,1
795,03/01/2020,21,NARCOTICS,1
796,03/01/2020,21,THEFT,2
797,03/01/2020,22,ASSAULT,1
798,03/01/2020,22,BATTERY,3
799,03/01/2020,22,CRIM SEXUAL ASSAULT,1
800,03/01/2020,22,CRIMINAL DAMAGE,1
801,03/01/2020,22,MOTOR VEHICLE THEFT,1
802,03/01/2020,22,THEFT,10
803,03/01/2020,22,WEAPONS VIOLATION,2
804,03/01/2020,23,ASSAULT,1
805,03/01/2020,23,BATTERY,2
806,03/01/2020,23,CRIMINAL TRESPASS,1
807,03/01/2020,23,MOTOR VEHICLE THEFT,1
808,03/01/2020,23,NARCOTICS,5
809,03/01/2020,23,OTHER OFFENSE,1
810,03/01/2020,23,ROBBERY,2
811,03/01/2020,23,THEFT,1
812,03/01/2020,23,WEAPONS VIOLATION,1
813,03/01/2020,24,BATTERY,1
814,03/01/2020,24,CRIMINAL DAMAGE,2
815,03/01/2020,24,NARCOTICS,1
816,03/01/2020,24,THEFT,3
817,03/01/2020,25,ASSAULT,2
818,03/01/2020,25,BATTERY,12
819,03/01/2020,25,BURGLARY,3
820,03/01/2020,25,CRIMINAL DAMAGE,2
821,03/01/2020,25,DECEPTIVE PRACTICE,1
822,03/01/2020,25,MOTOR VEHICLE THEFT,2
823,03/01/2020,25,NARCOTICS,3
824,03/01/2020,25,OTHER OFFENSE,5
825,03/01/2020,25,ROBBERY,3
826,03/01/2020,25,THEFT,8
827,03/01/2020,25,WEAPONS VIOLATION,2
828,03/01/2020,26,ASSAULT,2
829,03/01/2020,26,BATTERY,2
830,03/01/2020,26,CONCEALED CARRY LICENSE VIOLATION,1
831,03/01/2020,26,CRIMINAL TRESPASS,1
832,03/01/2020,26,DECEPTIVE PRACTICE,1
833,03/01/2020,26,MOTOR VEHICLE THEFT,1
834,03/01/2020,26,NARCOTICS,3
835,03/01/2020,26,OTHER OFFENSE,1
836,03/01/2020,26,THEFT,3
837,03/01/2020,26,WEAPONS VIOLATION,1
838,03/01/2020,27,ASSAULT,2
839,03/01/2020,27,BATTERY,2
840,03/01/2020,27,MOTOR VEHICLE THEFT,1
841,03/01/2020,27,NARCOTICS,3
842,03/01/2020,27,WEAPONS VIOLATION,2
843,03/01/2020,28,ASSAULT,1
844,03/01/2020,28,BATTERY,5
845,03/01/2020,28,BURGLARY,2
846,03/01/2020,28,CRIMINAL DAMAGE,1
847,03/01/2020,28,CRIMINAL TRESPASS,4
848,03/01/2020,28,MOTOR VEHICLE THEFT,1
849,03/01/2020,28,NARCOTICS,2
850,03/01/2020,28,OTHER OFFENSE,2
851,03/01/2020,28,SEX OFFENSE,1
852,03/01/2020,28,THEFT,6
853,03/01/2020,28,WEAPONS VIOLATION,1
854,03/01/2020,29,ASSAULT,4
855,03/01/2020,29,BATTERY,4
856,03/01/2020,29,CRIMINAL DAMAGE,1
857,03/01/2020,29,DECEPTIVE PRACTICE,2
858,03/01/2020,29,NARCOTICS,11
859,03/01/2020,29,OFFENSE INVOLVING CHILDREN,1
860,03/01/2020,29,OTHER OFFENSE,2
861,03/01/2020,29,WEAPONS VIOLATION,1
862,03/01/2020,30,ASSAULT,1
863,03/01/2020,30,BATTERY,1
864,03/01/2020,30,MOTOR VEHICLE THEFT,1
865,03/01/2020,30,THEFT,1
866,03/01/2020,30,WEAPONS VIOLATION,1
867,03/01/2020,31,BATTERY,1
868,03/01/2020,31,CRIMINAL DAMAGE,1
869,03/01/2020,31,DECEPTIVE PRACTICE,1
870,03/01/2020,31,OTHER OFFENSE,1
871,03/01/2020,31,STALKING,1
872,03/01/2020,31,THEFT,1
873,03/01/2020,32,BATTERY,2
874,03/01/2020,32,BURGLARY,2
875,03/01/2020,32,CRIMINAL TRESPASS,2
876,03/01/2020,32,OTHER OFFENSE,2
877,03/01/2020,32,ROBBERY,1
878,03/01/2020,32,THEFT,11
879,03/01/2020,33,BATTERY,1
880,03/01/2020,33,THEFT,1
881,03/01/2020,34,BATTERY,1
882,03/01/2020,34,NARCOTICS,1
883,03/01/2020,34,THEFT,2
884,03/01/2020,34,WEAPONS VIOLATION,1
885,03/01/2020,35,BATTERY,1
886,03/01/2020,35,CRIMINAL DAMAGE,2
887,03/01/2020,35,THEFT,1
888,03/01/2020,36,ASSAULT,1
889,03/01/2020,36,BATTERY,1
890,03/01/2020,37,ASSAULT,1
891,03/01/2020,37,BATTERY,2
892,03/01/2020,37,INTERFERENCE WITH PUBLIC OFFICER,1
893,03/01/2020,37,OTHER OFFENSE,1
894,03/01/2020,37,WEAPONS VIOLATION,1
895,03/01/2020,38,ASSAULT,1
896,03/01/2020,38,BATTERY,3
897,03/01/2020,38,BURGLARY,1
898,03/01/2020,38,CRIMINAL DAMAGE,1
899,03/01/2020,38,CRIMINAL TRESPASS,1
900,03/01/2020,38,NARCOTICS,1
901,03/01/2020,38,THEFT,4
902,03/01/2020,39,BATTERY,2
903,03/01/2020,39,NARCOTICS,1
904,03/01/2020,40,BATTERY,1
905,03/01/2020,41,BATTERY,1
906,03/01/2020,41,ROBBERY,2
907,03/01/2020,42,ASSAULT,1
908,03/01/2020,42,BATTERY,1
909,03/01/2020,42,BURGLARY,2
910,03/01/2020,42,CRIMINAL DAMAGE,2
911,03/01/2020,42,MOTOR VEHICLE THEFT,1
912,03/01/2020,42,NARCOTICS,2
913,03/01/2020,42,OTHER OFFENSE,1
914,03/01/2020,42,ROBBERY,2
915,03/01/2020,43,ASSAULT,1
916,03/01/2020,43,BATTERY,7
917,03/01/2020,43,BURGLARY,1
918,03/01/2020,43,CRIMINAL DAMAGE,2
919,03/01/2020,43,DECEPTIVE PRACTICE,1
920,03/01/2020,43,NARCOTICS,2
921,03/01/2020,43,OTHER OFFENSE,3
922,03/01/2020,43,SEX OFFENSE,1
923,03/01/2020,43,THEFT,3
924,03/01/2020,44,ASSAULT,2
925,03/01/2020,44,BATTERY,6
926,03/01/2020,44,BURGLARY,1
927,03/01/2020,44,CRIMINAL DAMAGE,1
928,03/01/2020,44,CRIMINAL TRESPASS,1
929,03/01/2020,44,MOTOR VEHICLE THEFT,2
930,03/01/2020,44,ROBBERY,1
931,03/01/2020,44,THEFT,1
932,03/01/2020,45,BATTERY,1
933,03/01/2020,45,DECEPTIVE PRACTICE,1
934,03/01/2020,45,NARCOTICS,1
935,03/01/2020,45,OTHER OFFENSE,1
936,03/01/2020,45,THEFT,1
937,03/01/2020,45,WEAPONS VIOLATION,1
938,03/01/2020,46,ASSAULT,1
939,03/01/2020,46,BATTERY,1
940,03/01/2020,46,DECEPTIVE PRACTICE,1
941,03/01/2020,46,NARCOTICS,1
942,03/01/2020,46,OTHER OFFENSE,2
943,03/01/2020,46,THEFT,3
944,03/01/2020,47,MOTOR VEHICLE THEFT,1
945,03/01/2020,47,THEFT,2
946,03/01/2020,48,OTHER OFFENSE,1
947,03/01/2020,49,ASSAULT,6
948,03/01/2020,49,BATTERY,3
949,03/01/2020,49,CRIM SEXUAL ASSAULT,1
950,03/01/2020,49,CRIMINAL DAMAGE,1
951,03/01/2020,49,DECEPTIVE PRACTICE,1
952,03/01/2020,49,INTERFERENCE WITH PUBLIC OFFICER,1
953,03/01/2020,49,NARCOTICS,3
954,03/01/2020,49,OTHER OFFENSE,3
955,03/01/2020,49,THEFT,10
956,03/01/2020,49,WEAPONS VIOLATION,1
957,03/01/2020,50,BURGLARY,1
958,03/01/2020,51,BATTERY,2
959,03/01/2020,51,OTHER OFFENSE,1
960,03/01/2020,52,THEFT,1
961,03/01/2020,53,ASSAULT,1
962,03/01/2020,53,BATTERY,3
963,03/01/2020,53,CRIMINAL DAMAGE,1
964,03/01/2020,53,CRIMINAL TRESPASS,1
965,03/01/2020,53,DECEPTIVE PRACTICE,1
966,03/01/2020,53,MOTOR VEHICLE THEFT,1
967,03/01/2020,53,OTHER OFFENSE,3
968,03/01/2020,53,THEFT,1
969,03/01/2020,54,BATTERY,2
970,03/01/2020,54,CRIMINAL DAMAGE,1
971,03/01/2020,55,CRIM SEXUAL ASSAULT,1
972,03/01/2020,55,DECEPTIVE PRACTICE,2
973,03/01/2020,55,THEFT,2
974,03/01/2020,56,BATTERY,1
975,03/01/2020,56,BURGLARY,1
976,03/01/2020,56,CRIMINAL DAMAGE,1
977,03/01/2020,56,THEFT,2
978,03/01/2020,58,BATTERY,1
979,03/01/2020,58,CRIMINAL DAMAGE,1
980,03/01/2020,59,CRIMINAL DAMAGE,1
981,03/01/2020,59,THEFT,2
982,03/01/2020,60,CRIMINAL DAMAGE,1
983,03/01/2020,60,DECEPTIVE PRACTICE,1
984,03/01/2020,60,THEFT,4
985,03/01/2020,61,ASSAULT,2
986,03/01/2020,61,BATTERY,4
987,03/01/2020,61,CRIMINAL DAMAGE,1
988,03/01/2020,61,NARCOTICS,1
989,03/01/2020,61,OFFENSE INVOLVING CHILDREN,1
990,03/01/2020,61,OTHER OFFENSE,1
991,03/01/2020,61,SEX OFFENSE,1
992,03/01/2020,61,THEFT,1
993,03/01/2020,62,BATTERY,2
994,03/01/2020,62,CRIMINAL TRESPASS,1
995,03/01/2020,62,DECEPTIVE PRACTICE,1
996,03/01/2020,62,OTHER OFFENSE,1
997,03/01/2020,63,BATTERY,1
998,03/01/2020,63,BURGLARY,1
999,03/01/2020,63,CRIMINAL DAMAGE,1
1000,03/01/2020,63,DECEPTIVE PRACTICE,2
1001,03/01/2020,63,THEFT,1
1002,03/01/2020,64,ASSAULT,1
1003,03/01/2020,64,BATTERY,2
1004,03/01/2020,64,OTHER OFFENSE,1
1005,03/01/2020,65,ASSAULT,2
1006,03/01/2020,65,MOTOR VEHICLE THEFT,1
1007,03/01/2020,65,SEX OFFENSE,1
1008,03/01/2020,65,THEFT,1
1009,03/01/2020,65,WEAPONS VIOLATION,1
1010,03/01/2020,66,BATTERY,1
1011,03/01/2020,66,BURGLARY,3
1012,03/01/2020,66,CRIMINAL DAMAGE,2
1013,03/01/2020,66,CRIMINAL TRESPASS,1
1014,03/01/2020,66,DECEPTIVE PRACTICE,1
1015,03/01/2020,66,MOTOR VEHICLE THEFT,1
1016,03/01/2020,66,NARCOTICS,2
1017,03/01/2020,66,OTHER OFFENSE,1
1018,03/01/2020,66,THEFT,3
1019,03/01/2020,66,WEAPONS VIOLATION,1
1020,03/01/2020,67,ASSAULT,2
1021,03/01/2020,67,BATTERY,5
1022,03/01/2020,67,BURGLARY,1
1023,03/01/2020,67,CRIMINAL DAMAGE,3
1024,03/01/2020,67,PUBLIC PEACE VIOLATION,1
1025,03/01/2020,67,ROBBERY,1
1026,03/01/2020,67,THEFT,1
1027,03/01/2020,67,WEAPONS VIOLATION,1
1028,03/01/2020,68,ASSAULT,1
1029,03/01/2020,68,BATTERY,1
1030,03/01/2020,68,BURGLARY,1
1031,03/01/2020,68,CRIMINAL DAMAGE,1
1032,03/01/2020,68,CRIMINAL TRESPASS,1
1033,03/01/2020,68,HOMICIDE,1
1034,03/01/2020,68,INTERFERENCE WITH PUBLIC OFFICER,1
1035,03/01/2020,68,INTIMIDATION,1
1036,03/01/2020,68,KIDNAPPING,1
1037,03/01/2020,68,NARCOTICS,1
1038,03/01/2020,68,OFFENSE INVOLVING CHILDREN,1
1039,03/01/2020,68,OTHER OFFENSE,2
1040,03/01/2020,68,THEFT,1
1041,03/01/2020,68,WEAPONS VIOLATION,1
1042,03/01/2020,69,ASSAULT,2
1043,03/01/2020,69,BATTERY,5
1044,03/01/2020,69,DECEPTIVE PRACTICE,1
1045,03/01/2020,69,OTHER OFFENSE,2
1046,03/01/2020,69,ROBBERY,1
1047,03/01/2020,69,THEFT,2
1048,03/01/2020,69,WEAPONS VIOLATION,2
1049,03/01/2020,70,ASSAULT,1
1050,03/01/2020,70,BURGLARY,1
1051,03/01/2020,70,DECEPTIVE PRACTICE,2
1052,03/01/2020,70,OTHER OFFENSE,1
1053,03/01/2020,70,THEFT,2
1054,03/01/2020,71,BATTERY,5
1055,03/01/2020,71,CRIMINAL DAMAGE,5
1056,03/01/2020,71,CRIMINAL TRESPASS,3
1057,03/01/2020,71,DECEPTIVE PRACTICE,3
1058,03/01/2020,71,INTERFERENCE WITH PUBLIC OFFICER,1
1059,03/01/2020,71,NARCOTICS,2
1060,03/01/2020,71,OTHER OFFENSE,6
1061,03/01/2020,71,ROBBERY,1
1062,03/01/2020,71,WEAPONS VIOLATION,2
1063,03/01/2020,72,CRIMINAL DAMAGE,1
1064,03/01/2020,72,THEFT,2
1065,03/01/2020,73,ASSAULT,1
1066,03/01/2020,73,OTHER OFFENSE,1
1067,03/01/2020,73,THEFT,2
1068,03/01/2020,75,ASSAULT,1
1069,03/01/2020,75,CRIMINAL TRESPASS,1
1070,03/01/2020,76,ASSAULT,1
1071,03/01/2020,76,BATTERY,1
1072,03/01/2020,76,MOTOR VEHICLE THEFT,1
1073,03/01/2020,76,NARCOTICS,1
1074,03/01/2020,76,THEFT,3
1075,03/01/2020,77,CRIMINAL DAMAGE,1
1076,03/01/2020,77,OTHER OFFENSE,2
1077,03/01/2020,77,ROBBERY,1
1078,03/01/2020,77,THEFT,2
1079,04/01/2020,1,THEFT,3
1080,04/01/2020,2,BATTERY,5
1081,04/01/2020,2,BURGLARY,1
1082,04/01/2020,2,THEFT,1
1083,04/01/2020,3,BATTERY,1
1084,04/01/2020,3,CRIMINAL DAMAGE,1
1085,04/01/2020,3,NARCOTICS,1
1086,04/01/2020,3,PUBLIC PEACE VIOLATION,1
1087,04/01/2020,3,THEFT,1
1088,04/01/2020,4,BATTERY,2
1089,04/01/2020,4,BURGLARY,1
1090,04/01/2020,4,OTHER OFFENSE,1
1091,04/01/2020,5,ASSAULT,1
1092,04/01/2020,5,INTERFERENCE WITH PUBLIC OFFICER,1
1093,04/01/2020,6,BATTERY,2
1094,04/01/2020,6,BURGLARY,1
1095,04/01/2020,6,CRIMINAL TRESPASS,1
1096,04/01/2020,6,DECEPTIVE PRACTICE,2
1097,04/01/2020,6,MOTOR VEHICLE THEFT,1
1098,04/01/2020,6,ROBBERY,1
1099,04/01/2020,6,THEFT,1
1100,04/01/2020,7,ASSAULT,3
1101,04/01/2020,7,BATTERY,3
1102,04/01/2020,7,CRIMINAL DAMAGE,2
1103,04/01/2020,7,CRIMINAL TRESPASS,3
1104,04/01/2020,7,DECEPTIVE PRACTICE,1
1105,04/01/2020,7,MOTOR VEHICLE THEFT,1
1106,04/01/2020,7,THEFT,4
1107,04/01/2020,8,ASSAULT,2
1108,04/01/2020,8,BATTERY,7
1109,04/01/2020,8,CRIM SEXUAL ASSAULT,1
1110,04/01/2020,8,DECEPTIVE PRACTICE,2
1111,04/01/2020,8,MOTOR VEHICLE THEFT,1
1112,04/01/2020,8,OTHER OFFENSE,1
1113,04/01/2020,8,ROBBERY,2
1114,04/01/2020,8,SEX OFFENSE,1
1115,04/01/2020,8,THEFT,17
1116,04/01/2020,10,NARCOTICS,1
1117,04/01/2020,11,THEFT,1
1118,04/01/2020,12,CRIMINAL TRESPASS,1
1119,04/01/2020,13,BATTERY,2
1120,04/01/2020,13,BURGLARY,1
1121,04/01/2020,13,CRIMINAL DAMAGE,1
1122,04/01/2020,14,BATTERY,1
1123,04/01/2020,14,THEFT,2
1124,04/01/2020,15,ASSAULT,1
1125,04/01/2020,15,BATTERY,1
1126,04/01/2020,15,CRIMINAL DAMAGE,2
1127,04/01/2020,15,CRIMINAL TRESPASS,2
1128,04/01/2020,15,NARCOTICS,1
1129,04/01/2020,15,OTHER OFFENSE,1
1130,04/01/2020,16,ARSON,1
1131,04/01/2020,16,BATTERY,1
1132,04/01/2020,16,CRIMINAL DAMAGE,3
1133,04/01/2020,16,THEFT,4
1134,04/01/2020,17,BATTERY,1
1135,04/01/2020,17,DECEPTIVE PRACTICE,1
1136,04/01/2020,17,LIQUOR LAW VIOLATION,1
1137,04/01/2020,18,BURGLARY,1
1138,04/01/2020,18,CRIMINAL DAMAGE,1
1139,04/01/2020,18,HOMICIDE,1
1140,04/01/2020,19,BATTERY,4
1141,04/01/2020,19,CRIMINAL DAMAGE,1
1142,04/01/2020,19,DECEPTIVE PRACTICE,1
1143,04/01/2020,19,OTHER OFFENSE,3
1144,04/01/2020,19,ROBBERY,1
1145,04/01/2020,20,BURGLARY,1
1146,04/01/2020,20,CRIMINAL DAMAGE,1
1147,04/01/2020,20,CRIMINAL TRESPASS,1
1148,04/01/2020,20,MOTOR VEHICLE THEFT,2
1149,04/01/2020,20,NARCOTICS,1
1150,04/01/2020,21,BATTERY,1
1151,04/01/2020,21,OTHER OFFENSE,1
1152,04/01/2020,21,THEFT,1
1153,04/01/2020,22,BATTERY,2
1154,04/01/2020,22,CRIMINAL DAMAGE,2
1155,04/01/2020,22,NARCOTICS,1
1156,04/01/2020,22,OFFENSE INVOLVING CHILDREN,1
1157,04/01/2020,22,OTHER OFFENSE,1
1158,04/01/2020,22,THEFT,3
1159,04/01/2020,23,BATTERY,4
1160,04/01/2020,23,CRIMINAL TRESPASS,1
1161,04/01/2020,23,NARCOTICS,4
1162,04/01/2020,23,OTHER OFFENSE,3
1163,04/01/2020,23,ROBBERY,2
1164,04/01/2020,23,THEFT,3
1165,04/01/2020,23,WEAPONS VIOLATION,1
1166,04/01/2020,24,ASSAULT,3
1167,04/01/2020,24,BATTERY,1
1168,04/01/2020,24,CRIMINAL DAMAGE,5
1169,04/01/2020,24,DECEPTIVE PRACTICE,1
1170,04/01/2020,24,THEFT,6
1171,04/01/2020,25,ASSAULT,3
1172,04/01/2020,25,BATTERY,5
1173,04/01/2020,25,CRIMINAL DAMAGE,6
1174,04/01/2020,25,CRIMINAL TRESPASS,1
1175,04/01/2020,25,DECEPTIVE PRACTICE,1
1176,04/01/2020,25,INTERFERENCE WITH PUBLIC OFFICER,2
1177,04/01/2020,25,MOTOR VEHICLE THEFT,3
1178,04/01/2020,25,NARCOTICS,4
1179,04/01/2020,25,OTHER OFFENSE,1
1180,04/01/2020,25,ROBBERY,4
1181,04/01/2020,25,THEFT,6
1182,04/01/2020,25,WEAPONS VIOLATION,1
1183,04/01/2020,26,ARSON,1
1184,04/01/2020,26,BATTERY,3
1185,04/01/2020,26,CRIMINAL DAMAGE,1
1186,04/01/2020,26,NARCOTICS,3
1187,04/01/2020,26,ROBBERY,1
1188,04/01/2020,26,THEFT,1
1189,04/01/2020,27,ASSAULT,2
1190,04/01/2020,27,BATTERY,6
1191,04/01/2020,27,CRIMINAL DAMAGE,3
1192,04/01/2020,27,MOTOR VEHICLE THEFT,1
1193,04/01/2020,27,NARCOTICS,5
1194,04/01/2020,27,THEFT,2
1195,04/01/2020,27,WEAPONS VIOLATION,1
1196,04/01/2020,28,ASSAULT,2
1197,04/01/2020,28,BATTERY,8
1198,04/01/2020,28,BURGLARY,2
1199,04/01/2020,28,CRIMINAL DAMAGE,1
1200,04/01/2020,28,CRIMINAL TRESPASS,1
1201,04/01/2020,28,DECEPTIVE PRACTICE,1
1202,04/01/2020,28,NARCOTICS,1
1203,04/01/2020,28,THEFT,5
1204,04/01/2020,29,ASSAULT,1
1205,04/01/2020,29,BATTERY,9
1206,04/01/2020,29,BURGLARY,2
