,Date,Community Area,Primary Type,Number
2354,09/10/2001,25,MOTOR VEHICLE THEFT,1
2355,09/10/2001,35,HOMICIDE,1
2356,09/10/2001,37,MOTOR VEHICLE THEFT,1
2357,09/10/2001,46,THEFT,1
2358,09/10/2001,49,HOMICIDE,1
2359,09/10/2001,56,DECEPTIVE PRACTICE,1
2360,09/10/2001,68,OTHER OFFENSE,1
2361,09/10/2001,75,CRIMINAL DAMAGE,1
2362,09/10/2001,76,DECEPTIVE PRACTICE,2
2363,09/10/2001,76,THEFT,1
2364,10/10/2001,2,DECEPTIVE PRACTICE,1
2365,10/10/2001,3,DECEPTIVE PRACTICE,1
2366,10/10/2001,7,THEFT,1
2367,10/10/2001,25,CRIM SEXUAL ASSAULT,1
2368,10/10/2001,25,THEFT,1
2369,10/10/2001,26,HOMICIDE,1
2370,10/10/2001,31,THEFT,1
2371,10/10/2001,42,CRIMINAL DAMAGE,1
2372,10/10/2001,44,THEFT,1
2373,10/10/2001,48,THEFT,1
2374,10/10/2001,61,MOTOR VEHICLE THEFT,1
2375,10/10/2001,63,HOMICIDE,1
2376,10/10/2001,65,DECEPTIVE PRACTICE,2
2377,10/10/2001,69,THEFT,1
2378,10/10/2001,73,MOTOR VEHICLE THEFT,1
2379,11/10/2001,7,OFFENSE INVOLVING CHILDREN,1
2380,11/10/2001,8,ROBBERY,1
2381,11/10/2001,23,BATTERY,1
2382,11/10/2001,26,NARCOTICS,1
2383,11/10/2001,33,DECEPTIVE PRACTICE,1
2384,11/10/2001,38,HOMICIDE,1
2385,11/10/2001,49,MOTOR VEHICLE THEFT,1
2386,11/10/2001,53,THEFT,1
2387,12/10/2001,16,THEFT,1
2388,12/10/2001,22,THEFT,1
2389,12/10/2001,24,MOTOR VEHICLE THEFT,1
2390,12/10/2001,26,OFFENSE INVOLVING CHILDREN,1
2391,12/10/2001,39,DECEPTIVE PRACTICE,1
2392,12/10/2001,41,DECEPTIVE PRACTICE,1
2393,12/10/2001,66,OTHER OFFENSE,1
2394,13/10/2001,7,THEFT,2
2395,13/10/2001,20,THEFT,1
2396,13/10/2001,24,MOTOR VEHICLE THEFT,1
2397,13/10/2001,29,THEFT,1
2398,13/10/2001,43,THEFT,1
2399,13/10/2001,49,HOMICIDE,2
2400,13/10/2001,56,HOMICIDE,1
2401,13/10/2001,66,MOTOR VEHICLE THEFT,1
2402,13/10/2001,68,CRIMINAL DAMAGE,1
2403,14/10/2001,20,THEFT,1
2404,14/10/2001,25,MOTOR VEHICLE THEFT,1
2405,14/10/2001,27,BATTERY,1
2406,14/10/2001,27,GAMBLING,1
2407,14/10/2001,32,THEFT,1
2408,14/10/2001,46,MOTOR VEHICLE THEFT,1
2409,14/10/2001,48,HOMICIDE,1
2410,14/10/2001,61,THEFT,1
2411,14/10/2001,71,ROBBERY,1
2412,15/10/2001,5,THEFT,1
2413,15/10/2001,8,DECEPTIVE PRACTICE,1
2414,15/10/2001,8,THEFT,2
2415,15/10/2001,19,MOTOR VEHICLE THEFT,2
2416,15/10/2001,28,THEFT,1
2417,15/10/2001,29,HOMICIDE,1
2418,15/10/2001,30,SEX OFFENSE,1
2419,15/10/2001,31,THEFT,1
2420,15/10/2001,32,DECEPTIVE PRACTICE,1
2421,15/10/2001,32,OTHER OFFENSE,1
2422,15/10/2001,37,CRIMINAL TRESPASS,1
2423,15/10/2001,38,DECEPTIVE PRACTICE,1
2424,15/10/2001,39,THEFT,1
2425,15/10/2001,42,HOMICIDE,1
2426,15/10/2001,43,OTHER OFFENSE,1
2427,15/10/2001,44,BATTERY,1
2428,15/10/2001,60,DECEPTIVE PRACTICE,1
2429,15/10/2001,63,MOTOR VEHICLE THEFT,1
2430,15/10/2001,68,DECEPTIVE PRACTICE,1
2431,16/10/2001,1,THEFT,1
2432,16/10/2001,4,BATTERY,1
2433,16/10/2001,18,DECEPTIVE PRACTICE,1
2434,16/10/2001,27,OTHER OFFENSE,1
2435,16/10/2001,28,THEFT,1
2436,16/10/2001,57,MOTOR VEHICLE THEFT,1
2437,16/10/2001,62,MOTOR VEHICLE THEFT,1
2438,16/10/2001,76,MOTOR VEHICLE THEFT,1
2439,17/10/2001,3,NARCOTICS,1
2440,17/10/2001,21,DECEPTIVE PRACTICE,1
2441,17/10/2001,23,BATTERY,1
2442,17/10/2001,23,NARCOTICS,1
2443,17/10/2001,24,DECEPTIVE PRACTICE,1
2444,17/10/2001,26,THEFT,1
2445,17/10/2001,27,THEFT,1
2446,17/10/2001,35,CRIM SEXUAL ASSAULT,1
2447,17/10/2001,49,THEFT,1
2448,17/10/2001,55,THEFT,1
2449,17/10/2001,77,MOTOR VEHICLE THEFT,1
2450,18/10/2001,2,DECEPTIVE PRACTICE,1
2451,18/10/2001,23,THEFT,1
2452,18/10/2001,25,THEFT,1
2453,18/10/2001,27,CRIMINAL DAMAGE,1
2454,18/10/2001,29,THEFT,1
2455,18/10/2001,42,HOMICIDE,1
2456,18/10/2001,49,DECEPTIVE PRACTICE,1
2457,18/10/2001,55,MOTOR VEHICLE THEFT,1
2458,18/10/2001,66,MOTOR VEHICLE THEFT,1
2459,18/10/2001,73,THEFT,1
2460,18/10/2001,74,THEFT,1
2461,19/10/2001,19,BATTERY,1
2462,19/10/2001,21,CRIM SEXUAL ASSAULT,1
2463,19/10/2001,21,OFFENSE INVOLVING CHILDREN,1
2464,19/10/2001,23,MOTOR VEHICLE THEFT,1
2465,19/10/2001,32,DECEPTIVE PRACTICE,1
2466,19/10/2001,46,DECEPTIVE PRACTICE,1
2467,19/10/2001,53,DECEPTIVE PRACTICE,1
2468,19/10/2001,63,THEFT,1
2469,19/10/2001,68,DECEPTIVE PRACTICE,7
2470,20/10/2001,2,OTHER OFFENSE,1
2471,20/10/2001,6,HOMICIDE,1
2472,20/10/2001,7,THEFT,1
2473,20/10/2001,19,HOMICIDE,1
2474,20/10/2001,20,HOMICIDE,1
2475,20/10/2001,23,NARCOTICS,1
2476,20/10/2001,23,OFFENSE INVOLVING CHILDREN,1
2477,20/10/2001,23,OTHER OFFENSE,1
2478,20/10/2001,25,MOTOR VEHICLE THEFT,1
2479,20/10/2001,32,THEFT,1
2480,20/10/2001,49,THEFT,1
2481,20/10/2001,61,HOMICIDE,1
2482,20/10/2001,64,MOTOR VEHICLE THEFT,1
2483,20/10/2001,67,CRIM SEXUAL ASSAULT,1
2484,20/10/2001,69,CRIMINAL DAMAGE,1
2485,20/10/2001,70,MOTOR VEHICLE THEFT,1
2486,20/10/2001,71,BATTERY,1
2487,20/10/2001,73,MOTOR VEHICLE THEFT,1
2488,21/10/2001,3,DECEPTIVE PRACTICE,1
2489,21/10/2001,8,DECEPTIVE PRACTICE,1
2490,21/10/2001,17,THEFT,1
2491,21/10/2001,26,OTHER OFFENSE,1
2492,21/10/2001,27,CRIMINAL DAMAGE,1
2493,21/10/2001,35,BATTERY,1
2494,21/10/2001,49,MOTOR VEHICLE THEFT,1
2495,21/10/2001,58,HOMICIDE,1
2496,21/10/2001,58,THEFT,1
2497,21/10/2001,70,THEFT,1
2498,22/10/2001,6,THEFT,1
2499,22/10/2001,24,HOMICIDE,1
2500,22/10/2001,25,CRIMINAL DAMAGE,1
2501,22/10/2001,26,BATTERY,1
2502,22/10/2001,33,DECEPTIVE PRACTICE,1
2503,22/10/2001,33,MOTOR VEHICLE THEFT,1
2504,22/10/2001,43,THEFT,1
2505,22/10/2001,46,HOMICIDE,1
2506,22/10/2001,68,DECEPTIVE PRACTICE,3
2507,22/10/2001,71,MOTOR VEHICLE THEFT,1
2508,23/10/2001,29,DECEPTIVE PRACTICE,1
2509,23/10/2001,29,HOMICIDE,1
2510,23/10/2001,32,DECEPTIVE PRACTICE,1
2511,23/10/2001,42,DECEPTIVE PRACTICE,1
2512,23/10/2001,48,MOTOR VEHICLE THEFT,1
2513,23/10/2001,56,THEFT,1
2514,23/10/2001,61,OTHER OFFENSE,1
2515,23/10/2001,70,THEFT,1
2516,24/10/2001,3,THEFT,1
2517,24/10/2001,16,THEFT,1
2518,24/10/2001,19,THEFT,2
2519,24/10/2001,23,NARCOTICS,1
2520,24/10/2001,46,HOMICIDE,1
2521,24/10/2001,69,ROBBERY,1
2522,24/10/2001,77,THEFT,1
2523,25/10/2001,10,OTHER OFFENSE,1
2524,25/10/2001,22,THEFT,1
2525,25/10/2001,26,THEFT,1
2526,25/10/2001,28,ROBBERY,1
2527,25/10/2001,31,SEX OFFENSE,1
2528,25/10/2001,53,MOTOR VEHICLE THEFT,1
2529,25/10/2001,68,DECEPTIVE PRACTICE,3
2530,25/10/2001,68,THEFT,1
2531,25/10/2001,70,THEFT,1
2532,26/10/2001,19,PROSTITUTION,1
2533,26/10/2001,22,DECEPTIVE PRACTICE,1
2534,26/10/2001,25,THEFT,1
2535,26/10/2001,26,NARCOTICS,1
2536,26/10/2001,58,SEX OFFENSE,1
2537,26/10/2001,64,MOTOR VEHICLE THEFT,1
2538,26/10/2001,67,THEFT,1
2539,26/10/2001,68,DECEPTIVE PRACTICE,1
2540,26/10/2001,69,MOTOR VEHICLE THEFT,2
2541,26/10/2001,76,DECEPTIVE PRACTICE,1
2542,27/10/2001,22,BATTERY,1
2543,27/10/2001,22,MOTOR VEHICLE THEFT,1
2544,27/10/2001,24,OTHER OFFENSE,1
2545,27/10/2001,31,PUBLIC PEACE VIOLATION,1
2546,27/10/2001,37,HOMICIDE,1
2547,27/10/2001,43,THEFT,1
2548,28/10/2001,15,MOTOR VEHICLE THEFT,1
2549,28/10/2001,21,THEFT,1
2550,28/10/2001,25,HOMICIDE,1
2551,28/10/2001,29,BATTERY,1
2552,28/10/2001,33,BATTERY,1
2553,28/10/2001,44,HOMICIDE,1
2554,28/10/2001,45,OTHER OFFENSE,1
2555,28/10/2001,66,CRIMINAL DAMAGE,1
2556,28/10/2001,66,MOTOR VEHICLE THEFT,1
2557,28/10/2001,76,DECEPTIVE PRACTICE,1
2558,29/10/2001,23,DECEPTIVE PRACTICE,1
2559,29/10/2001,27,MOTOR VEHICLE THEFT,1
2560,29/10/2001,27,THEFT,1
2561,29/10/2001,30,MOTOR VEHICLE THEFT,1
2562,29/10/2001,49,HOMICIDE,1
2563,29/10/2001,68,DECEPTIVE PRACTICE,1
2564,30/10/2001,21,MOTOR VEHICLE THEFT,1
2565,30/10/2001,22,DECEPTIVE PRACTICE,1
2566,30/10/2001,26,BATTERY,1
2567,30/10/2001,27,NARCOTICS,3
2568,30/10/2001,28,MOTOR VEHICLE THEFT,1
2569,30/10/2001,28,THEFT,1
2570,30/10/2001,40,MOTOR VEHICLE THEFT,1
2571,30/10/2001,41,ASSAULT,1
2572,30/10/2001,43,SEX OFFENSE,1
2573,30/10/2001,46,CRIM SEXUAL ASSAULT,1
2574,30/10/2001,52,OFFENSE INVOLVING CHILDREN,1
2575,30/10/2001,67,SEX OFFENSE,1
2576,30/10/2001,69,MOTOR VEHICLE THEFT,1
2577,30/10/2001,70,MOTOR VEHICLE THEFT,1
2578,30/10/2001,72,MOTOR VEHICLE THEFT,1
2579,30/10/2001,75,MOTOR VEHICLE THEFT,1
2580,31/10/2001,7,MOTOR VEHICLE THEFT,1
2581,31/10/2001,15,OTHER OFFENSE,1
2582,31/10/2001,17,OTHER OFFENSE,1
2583,31/10/2001,21,OTHER OFFENSE,1
2584,31/10/2001,27,NARCOTICS,1
2585,31/10/2001,42,MOTOR VEHICLE THEFT,1
2586,31/10/2001,46,OTHER OFFENSE,1
2587,31/10/2001,48,THEFT,1
2588,31/10/2001,49,MOTOR VEHICLE THEFT,1
2589,31/10/2001,56,THEFT,1
2590,31/10/2001,70,THEFT,1
2591,01/11/2001,1,THEFT,1
2592,01/11/2001,6,DECEPTIVE PRACTICE,1
2593,01/11/2001,6,OTHER OFFENSE,1
2594,01/11/2001,6,THEFT,1
2595,01/11/2001,7,DECEPTIVE PRACTICE,1
2596,01/11/2001,7,THEFT,1
2597,01/11/2001,8,DECEPTIVE PRACTICE,1
2598,01/11/2001,8,THEFT,2
2599,01/11/2001,11,OTHER OFFENSE,1
2600,01/11/2001,14,OTHER OFFENSE,1
2601,01/11/2001,14,THEFT,1
2602,01/11/2001,15,MOTOR VEHICLE THEFT,1
2603,01/11/2001,15,OTHER OFFENSE,1
2604,01/11/2001,16,CRIM SEXUAL ASSAULT,1
2605,01/11/2001,16,THEFT,1
2606,01/11/2001,17,OTHER OFFENSE,1
2607,01/11/2001,19,THEFT,3
2608,01/11/2001,22,THEFT,5
2609,01/11/2001,23,OFFENSE INVOLVING CHILDREN,1
2610,01/11/2001,23,THEFT,2
2611,01/11/2001,24,DECEPTIVE PRACTICE,1
2612,01/11/2001,24,OFFENSE INVOLVING CHILDREN,1
2613,01/11/2001,24,OTHER OFFENSE,2
2614,01/11/2001,24,THEFT,1
2615,01/11/2001,25,MOTOR VEHICLE THEFT,2
2616,01/11/2001,25,OFFENSE INVOLVING CHILDREN,3
2617,01/11/2001,25,SEX OFFENSE,1
2618,01/11/2001,25,THEFT,4
2619,01/11/2001,27,NARCOTICS,1
2620,01/11/2001,28,MOTOR VEHICLE THEFT,2
2621,01/11/2001,28,THEFT,1
2622,01/11/2001,29,THEFT,1
2623,01/11/2001,30,OTHER OFFENSE,1
2624,01/11/2001,30,THEFT,1
2625,01/11/2001,31,THEFT,1
2626,01/11/2001,32,DECEPTIVE PRACTICE,1
2627,01/11/2001,32,THEFT,2
2628,01/11/2001,33,THEFT,1
2629,01/11/2001,38,DECEPTIVE PRACTICE,1
2630,01/11/2001,41,THEFT,1
2631,01/11/2001,42,THEFT,3
2632,01/11/2001,43,DECEPTIVE PRACTICE,1
2633,01/11/2001,43,THEFT,3
2634,01/11/2001,44,OFFENSE INVOLVING CHILDREN,1
2635,01/11/2001,44,OTHER OFFENSE,1
2636,01/11/2001,44,THEFT,4
2637,01/11/2001,46,THEFT,3
2638,01/11/2001,48,DECEPTIVE PRACTICE,1
2639,01/11/2001,52,THEFT,1
2640,01/11/2001,53,CRIMINAL DAMAGE,1
2641,01/11/2001,53,THEFT,4
2642,01/11/2001,56,CRIMINAL DAMAGE,1
2643,01/11/2001,58,BATTERY,1
2644,01/11/2001,58,THEFT,2
2645,01/11/2001,60,OFFENSE INVOLVING CHILDREN,1
2646,01/11/2001,61,THEFT,1
2647,01/11/2001,62,THEFT,1
2648,01/11/2001,64,DECEPTIVE PRACTICE,1
2649,01/11/2001,65,THEFT,6
2650,01/11/2001,66,THEFT,2
2651,01/11/2001,67,SEX OFFENSE,1
2652,01/11/2001,67,THEFT,2
2653,01/11/2001,68,DECEPTIVE PRACTICE,2
2654,01/11/2001,68,THEFT,1
2655,01/11/2001,69,DECEPTIVE PRACTICE,2
2656,01/11/2001,70,THEFT,1
2657,01/11/2001,71,DECEPTIVE PRACTICE,2
2658,01/11/2001,71,MOTOR VEHICLE THEFT,1
2659,01/11/2001,71,OTHER OFFENSE,1
2660,01/11/2001,71,THEFT,1
2661,01/11/2001,72,DECEPTIVE PRACTICE,1
2662,01/11/2001,73,ASSAULT,1
2663,01/11/2001,75,THEFT,1
2664,01/11/2001,76,OTHER OFFENSE,1
2665,01/11/2001,77,THEFT,1
2666,02/11/2001,3,DECEPTIVE PRACTICE,1
2667,02/11/2001,6,THEFT,1
2668,02/11/2001,7,HOMICIDE,1
2669,02/11/2001,8,THEFT,1
2670,02/11/2001,13,OTHER OFFENSE,1
2671,02/11/2001,21,MOTOR VEHICLE THEFT,1
2672,02/11/2001,25,MOTOR VEHICLE THEFT,1
2673,02/11/2001,27,NARCOTICS,1
2674,02/11/2001,40,ROBBERY,1
2675,02/11/2001,48,THEFT,1
2676,02/11/2001,50,MOTOR VEHICLE THEFT,1
2677,03/11/2001,6,OTHER OFFENSE,1
2678,03/11/2001,8,OTHER OFFENSE,1
2679,03/11/2001,25,CRIM SEXUAL ASSAULT,1
2680,03/11/2001,25,MOTOR VEHICLE THEFT,1
2681,03/11/2001,38,DECEPTIVE PRACTICE,1
2682,03/11/2001,53,HOMICIDE,1
2683,04/11/2001,20,MOTOR VEHICLE THEFT,1
2684,04/11/2001,24,MOTOR VEHICLE THEFT,1
2685,04/11/2001,28,MOTOR VEHICLE THEFT,1
2686,04/11/2001,44,HOMICIDE,1
2687,04/11/2001,56,DECEPTIVE PRACTICE,1
2688,04/11/2001,58,MOTOR VEHICLE THEFT,1
2689,04/11/2001,61,MOTOR VEHICLE THEFT,1
2690,04/11/2001,67,MOTOR VEHICLE THEFT,1
2691,04/11/2001,73,BATTERY,1
2692,05/11/2001,4,DECEPTIVE PRACTICE,1
2693,05/11/2001,5,DECEPTIVE PRACTICE,1
2694,05/11/2001,14,DECEPTIVE PRACTICE,1
2695,05/11/2001,22,HOMICIDE,1
2696,05/11/2001,25,MOTOR VEHICLE THEFT,1
2697,05/11/2001,25,NARCOTICS,1
2698,05/11/2001,28,DECEPTIVE PRACTICE,1
2699,05/11/2001,43,MOTOR VEHICLE THEFT,1
2700,05/11/2001,68,DECEPTIVE PRACTICE,1
2701,05/11/2001,71,MOTOR VEHICLE THEFT,1
2702,06/11/2001,1,DECEPTIVE PRACTICE,1
2703,06/11/2001,25,OTHER OFFENSE,1
2704,06/11/2001,26,HOMICIDE,1
2705,06/11/2001,28,MOTOR VEHICLE THEFT,2
2706,06/11/2001,32,BATTERY,1
2707,06/11/2001,42,DECEPTIVE PRACTICE,1
2708,06/11/2001,56,DECEPTIVE PRACTICE,1
2709,06/11/2001,68,DECEPTIVE PRACTICE,1
2710,06/11/2001,69,THEFT,1
2711,06/11/2001,71,OTHER OFFENSE,1
2712,07/11/2001,1,HOMICIDE,1
2713,07/11/2001,8,ROBBERY,1
2714,07/11/2001,8,THEFT,1
2715,07/11/2001,22,THEFT,1
2716,07/11/2001,24,BATTERY,1
2717,07/11/2001,25,THEFT,1
2718,07/11/2001,31,CRIM SEXUAL ASSAULT,1
2719,07/11/2001,31,MOTOR VEHICLE THEFT,1
2720,07/11/2001,38,HOMICIDE,1
2721,07/11/2001,44,OTHER OFFENSE,1
2722,07/11/2001,49,THEFT,1
2723,07/11/2001,68,DECEPTIVE PRACTICE,1
2724,08/11/2001,2,MOTOR VEHICLE THEFT,1
2725,08/11/2001,24,MOTOR VEHICLE THEFT,1
2726,08/11/2001,25,CRIM SEXUAL ASSAULT,1
2727,08/11/2001,25,HOMICIDE,1
2728,08/11/2001,26,NARCOTICS,1
2729,08/11/2001,46,MOTOR VEHICLE THEFT,1
2730,08/11/2001,53,OTHER OFFENSE,1
2731,08/11/2001,53,THEFT,1
2732,09/11/2001,18,MOTOR VEHICLE THEFT,1
2733,09/11/2001,19,PROSTITUTION,3
2734,09/11/2001,24,DECEPTIVE PRACTICE,1
2735,09/11/2001,24,MOTOR VEHICLE THEFT,2
2736,09/11/2001,25,THEFT,1
2737,09/11/2001,32,DECEPTIVE PRACTICE,1
2738,09/11/2001,46,MOTOR VEHICLE THEFT,1
2739,09/11/2001,46,THEFT,1
2740,09/11/2001,51,HOMICIDE,1
2741,09/11/2001,68,DECEPTIVE PRACTICE,1
2742,09/11/2001,72,DECEPTIVE PRACTICE,1
2743,10/11/2001,6,MOTOR VEHICLE THEFT,1
2744,10/11/2001,8,THEFT,1
2745,10/11/2001,22,MOTOR VEHICLE THEFT,1
2746,10/11/2001,25,MOTOR VEHICLE THEFT,1
2747,10/11/2001,25,THEFT,1
2748,10/11/2001,26,HOMICIDE,1
2749,10/11/2001,58,MOTOR VEHICLE THEFT,1
2750,10/11/2001,67,NARCOTICS,1
2751,10/11/2001,70,HOMICIDE,1
2752,11/11/2001,14,HOMICIDE,2
2753,11/11/2001,23,THEFT,2
2754,11/11/2001,26,CRIMINAL TRESPASS,1
2755,11/11/2001,26,THEFT,1
2756,11/11/2001,29,NARCOTICS,1
2757,11/11/2001,32,DECEPTIVE PRACTICE,1
2758,11/11/2001,32,THEFT,1
2759,11/11/2001,35,THEFT,1
2760,11/11/2001,44,THEFT,1
2761,11/11/2001,45,THEFT,1
2762,11/11/2001,46,HOMICIDE,1
2763,11/11/2001,46,MOTOR VEHICLE THEFT,1
2764,11/11/2001,49,THEFT,1
2765,11/11/2001,56,MOTOR VEHICLE THEFT,1
2766,11/11/2001,57,THEFT,1
2767,11/11/2001,64,MOTOR VEHICLE THEFT,1
2768,11/11/2001,70,DECEPTIVE PRACTICE,1
2769,11/11/2001,77,DECEPTIVE PRACTICE,1
2770,11/11/2001,77,OTHER OFFENSE,1
2771,12/11/2001,17,MOTOR VEHICLE THEFT,1
2772,12/11/2001,19,MOTOR VEHICLE THEFT,1
2773,12/11/2001,22,THEFT,1
2774,12/11/2001,26,THEFT,1
2775,12/11/2001,27,HOMICIDE,1
2776,12/11/2001,27,MOTOR VEHICLE THEFT,1
2777,12/11/2001,28,HOMICIDE,1
2778,12/11/2001,38,THEFT,1
2779,12/11/2001,43,HOMICIDE,1
2780,12/11/2001,56,THEFT,1
2781,13/11/2001,24,ASSAULT,1
2782,13/11/2001,25,THEFT,2
2783,13/11/2001,26,DECEPTIVE PRACTICE,1
2784,13/11/2001,43,HOMICIDE,1
2785,13/11/2001,46,MOTOR VEHICLE THEFT,1
2786,13/11/2001,55,MOTOR VEHICLE THEFT,1
2787,13/11/2001,63,THEFT,1
2788,14/11/2001,14,MOTOR VEHICLE THEFT,1
2789,14/11/2001,15,THEFT,1
2790,14/11/2001,27,THEFT,1
2791,14/11/2001,43,MOTOR VEHICLE THEFT,1
2792,14/11/2001,46,THEFT,1
2793,14/11/2001,48,DECEPTIVE PRACTICE,1
2794,14/11/2001,58,SEX OFFENSE,1
2795,14/11/2001,60,HOMICIDE,1
2796,14/11/2001,61,THEFT,1
2797,14/11/2001,66,ASSAULT,1
2798,14/11/2001,71,OTHER OFFENSE,1
2799,14/11/2001,72,THEFT,1
2800,15/11/2001,2,BATTERY,1
2801,15/11/2001,6,BURGLARY,1
2802,15/11/2001,6,THEFT,1
2803,15/11/2001,8,THEFT,1
2804,15/11/2001,16,THEFT,1
2805,15/11/2001,21,DECEPTIVE PRACTICE,1
2806,15/11/2001,24,DECEPTIVE PRACTICE,1
2807,15/11/2001,25,BATTERY,1
2808,15/11/2001,26,NARCOTICS,1
2809,15/11/2001,27,WEAPONS VIOLATION,1
2810,15/11/2001,30,MOTOR VEHICLE THEFT,1
2811,15/11/2001,53,OTHER OFFENSE,1
2812,15/11/2001,65,MOTOR VEHICLE THEFT,1
2813,15/11/2001,76,MOTOR VEHICLE THEFT,1
2814,15/11/2001,77,THEFT,1
2815,16/11/2001,13,DECEPTIVE PRACTICE,1
2816,16/11/2001,24,DECEPTIVE PRACTICE,1
2817,16/11/2001,25,MOTOR VEHICLE THEFT,1
2818,16/11/2001,25,THEFT,1
2819,16/11/2001,32,DECEPTIVE PRACTICE,2
2820,16/11/2001,44,THEFT,1
2821,16/11/2001,45,MOTOR VEHICLE THEFT,1
2822,16/11/2001,53,MOTOR VEHICLE THEFT,2
2823,16/11/2001,63,DECEPTIVE PRACTICE,1
2824,16/11/2001,69,MOTOR VEHICLE THEFT,1
2825,16/11/2001,74,DECEPTIVE PRACTICE,1
2826,17/11/2001,3,BATTERY,1
2827,17/11/2001,3,DECEPTIVE PRACTICE,1
2828,17/11/2001,15,DECEPTIVE PRACTICE,1
2829,17/11/2001,16,MOTOR VEHICLE THEFT,1
2830,17/11/2001,19,DECEPTIVE PRACTICE,1
2831,17/11/2001,20,HOMICIDE,1
2832,17/11/2001,25,DECEPTIVE PRACTICE,1
2833,17/11/2001,26,NARCOTICS,1
2834,17/11/2001,30,MOTOR VEHICLE THEFT,1
2835,17/11/2001,33,DECEPTIVE PRACTICE,1
2836,17/11/2001,51,HOMICIDE,1
2837,17/11/2001,58,MOTOR VEHICLE THEFT,1
2838,17/11/2001,65,MOTOR VEHICLE THEFT,1
2839,17/11/2001,66,MOTOR VEHICLE THEFT,1
2840,17/11/2001,68,HOMICIDE,1
2841,17/11/2001,70,THEFT,1
2842,17/11/2001,73,MOTOR VEHICLE THEFT,1
2843,18/11/2001,5,MOTOR VEHICLE THEFT,1
2844,18/11/2001,12,DECEPTIVE PRACTICE,1
2845,18/11/2001,21,BATTERY,1
2846,18/11/2001,27,HOMICIDE,1
2847,18/11/2001,28,MOTOR VEHICLE THEFT,2
2848,18/11/2001,32,OFFENSE INVOLVING CHILDREN,1
2849,18/11/2001,39,THEFT,1
2850,18/11/2001,52,OTHER OFFENSE,1
2851,18/11/2001,69,MOTOR VEHICLE THEFT,1
2852,18/11/2001,73,ARSON,1
2853,19/11/2001,3,THEFT,1
2854,19/11/2001,23,THEFT,1
2855,19/11/2001,25,NARCOTICS,1
2856,19/11/2001,42,THEFT,1
2857,19/11/2001,53,OTHER OFFENSE,1
2858,19/11/2001,71,THEFT,1
2859,19/11/2001,76,THEFT,1
2860,20/11/2001,7,OTHER OFFENSE,1
2861,20/11/2001,11,OFFENSE INVOLVING CHILDREN,1
2862,20/11/2001,17,THEFT,1
2863,20/11/2001,19,MOTOR VEHICLE THEFT,1
2864,20/11/2001,20,DECEPTIVE PRACTICE,1
2865,20/11/2001,21,MOTOR VEHICLE THEFT,1
2866,20/11/2001,21,OTHER OFFENSE,1
2867,20/11/2001,23,NARCOTICS,1
2868,20/11/2001,24,MOTOR VEHICLE THEFT,1
2869,20/11/2001,25,BATTERY,1
2870,20/11/2001,26,OTHER OFFENSE,1
2871,20/11/2001,27,MOTOR VEHICLE THEFT,1
2872,20/11/2001,28,MOTOR VEHICLE THEFT,1
2873,20/11/2001,31,HOMICIDE,1
2874,20/11/2001,35,THEFT,1
2875,20/11/2001,43,THEFT,1
2876,20/11/2001,53,MOTOR VEHICLE THEFT,1
2877,20/11/2001,66,CRIMINAL DAMAGE,1
2878,20/11/2001,67,CRIM SEXUAL ASSAULT,1
2879,20/11/2001,67,THEFT,1
2880,20/11/2001,71,DECEPTIVE PRACTICE,1
2881,20/11/2001,71,THEFT,1
2882,21/11/2001,15,THEFT,1
2883,21/11/2001,19,MOTOR VEHICLE THEFT,2
2884,21/11/2001,22,THEFT,1
2885,21/11/2001,25,MOTOR VEHICLE THEFT,1
2886,21/11/2001,25,THEFT,1
2887,21/11/2001,28,MOTOR VEHICLE THEFT,1
2888,21/11/2001,29,THEFT,1
2889,21/11/2001,41,OTHER OFFENSE,1
2890,21/11/2001,51,DECEPTIVE PRACTICE,1
2891,21/11/2001,58,THEFT,1
2892,21/11/2001,66,MOTOR VEHICLE THEFT,1
2893,21/11/2001,68,CRIMINAL DAMAGE,1
2894,22/11/2001,6,DECEPTIVE PRACTICE,1
2895,22/11/2001,28,DECEPTIVE PRACTICE,1
2896,22/11/2001,29,THEFT,1
2897,22/11/2001,61,CRIM SEXUAL ASSAULT,1
2898,22/11/2001,63,OTHER OFFENSE,1
2899,22/11/2001,68,THEFT,1
2900,22/11/2001,69,MOTOR VEHICLE THEFT,1
2901,23/11/2001,3,NARCOTICS,1
2902,23/11/2001,16,MOTOR VEHICLE THEFT,1
2903,23/11/2001,23,MOTOR VEHICLE THEFT,1
2904,23/11/2001,23,NARCOTICS,1
2905,23/11/2001,26,BATTERY,1
2906,23/11/2001,26,MOTOR VEHICLE THEFT,1
2907,23/11/2001,29,BATTERY,1
2908,23/11/2001,32,DECEPTIVE PRACTICE,1
2909,23/11/2001,48,THEFT,1
2910,23/11/2001,69,NARCOTICS,1
2911,23/11/2001,74,MOTOR VEHICLE THEFT,1
2912,24/11/2001,20,THEFT,1
2913,24/11/2001,25,CRIMINAL DAMAGE,1
2914,24/11/2001,69,DECEPTIVE PRACTICE,1
2915,24/11/2001,70,CRIMINAL DAMAGE,1
2916,24/11/2001,73,MOTOR VEHICLE THEFT,1
2917,25/11/2001,1,SEX OFFENSE,1
2918,25/11/2001,22,HOMICIDE,1
