date,ARSON,ASSAULT,BATTERY,BURGLARY,CONCEALED CARRY LICENSE VIOLATION,CRIM SEXUAL ASSAULT,CRIMINAL DAMAGE,CRIMINAL TRESPASS,DECEPTIVE PRACTICE,DOMESTIC VIOLENCE,GAMBLING,HOMICIDE,HUMAN TRAFFICKING,INTERFERENCE WITH PUBLIC OFFICER,INTIMIDATION,KIDNAPPING,LIQUOR LAW VIOLATION,MOTOR VEHICLE THEFT,NARCOTICS,NON - CRIMINAL,NON-CRIMINAL,NON-CRIMINAL (SUBJECT SPECIFIED),OBSCENITY,OFFENSE INVOLVING CHILDREN,OTHER NARCOTIC VIOLATION,OTHER OFFENSE,PROSTITUTION,PUBLIC INDECENCY,PUBLIC PEACE VIOLATION,RITUALISM,ROBBERY,SEX OFFENSE,STALKING,THEFT,WEAPONS VIOLATION
5021,2,42,123,47,0,3,70,24,53,0,1,2,0,5,1,3,0,22,85,0,0,0,1,4,0,44,6,0,7,0,34,6,1,186,8
5022,0,55,146,61,0,11,81,25,100,0,0,0,0,5,0,0,1,36,99,0,0,0,3,11,0,66,3,0,6,0,32,12,1,211,7
5023,0,69,121,44,0,4,80,31,39,0,2,1,0,1,0,1,1,39,72,0,0,0,0,6,0,49,6,0,6,0,32,2,1,190,6
5024,0,44,123,48,0,6,80,10,51,0,0,1,0,5,0,0,4,26,90,0,0,0,0,11,0,40,6,0,7,0,36,4,1,175,10
5025,0,46,117,31,0,7,95,18,24,0,1,1,0,5,0,2,0,23,81,0,0,0,0,8,0,49,3,0,10,0,33,2,0,155,11
5026,1,40,154,34,0,5,98,22,27,0,3,0,0,2,0,2,1,37,61,0,0,0,0,5,0,40,2,0,6,0,24,1,2,145,4
5027,2,39,124,58,0,0,87,22,46,0,4,2,0,1,1,2,0,17,74,0,0,0,0,2,0,41,2,0,12,0,23,1,0,157,5
5028,2,54,123,53,0,4,65,22,39,0,0,0,0,2,0,1,0,24,65,0,0,0,0,5,0,39,6,0,14,0,37,4,1,189,9
5029,0,50,117,48,0,3,66,18,37,0,1,2,0,2,0,2,2,30,86,0,0,0,0,11,0,37,3,0,11,0,22,5,0,184,9
5030,0,46,121,36,0,2,49,15,40,0,1,1,0,4,1,0,2,29,88,0,0,0,0,5,0,30,2,0,14,0,27,5,0,159,9
5031,3,46,113,36,0,3,50,20,57,0,3,0,0,4,0,1,2,18,86,0,0,0,0,9,0,57,2,0,7,0,21,1,1,193,8
5032,4,52,151,38,0,5,100,19,32,0,0,2,0,2,0,0,1,26,87,0,0,0,0,8,0,28,7,0,10,0,38,4,0,181,5
5033,0,32,149,38,0,4,85,13,21,0,1,1,0,6,0,0,1,24,59,0,0,0,0,2,0,27,4,0,8,0,23,4,0,187,2
5034,0,36,116,39,0,5,72,20,33,0,1,1,0,3,0,1,1,37,81,0,0,0,0,4,0,52,2,0,8,0,38,2,0,150,3
5035,0,39,114,44,0,2,73,23,46,0,0,1,0,5,0,0,0,19,81,0,0,0,0,4,0,44,4,0,9,0,28,1,0,184,9
5036,1,52,137,36,0,2,63,23,54,0,3,0,0,3,0,1,1,24,80,0,0,0,0,3,0,37,4,0,7,0,31,3,0,196,12
5037,0,52,121,39,0,2,72,24,38,0,2,2,0,2,1,0,2,22,79,0,0,0,0,8,0,58,8,0,9,0,24,2,0,173,6
5038,0,56,123,54,0,7,76,25,50,0,0,2,0,5,0,0,6,35,94,0,1,0,0,10,0,50,3,0,8,0,41,3,0,210,9
5039,1,54,131,32,0,2,111,32,36,0,0,2,0,5,0,0,4,32,79,0,1,0,0,5,0,46,6,0,8,0,51,2,0,179,17
5040,1,42,168,31,2,4,78,22,30,0,0,1,0,2,0,0,0,30,62,0,0,0,0,3,0,50,2,0,6,0,15,2,0,191,2
5041,0,47,117,39,1,4,84,30,40,0,1,0,0,5,1,1,0,38,86,0,0,0,0,5,0,35,1,0,7,0,31,1,0,175,9
5042,0,47,139,57,0,0,72,25,47,0,2,1,0,5,1,1,0,29,72,0,0,0,0,5,0,37,7,0,7,0,35,5,0,173,10
5043,2,49,103,45,0,1,62,30,36,0,2,1,0,3,1,0,1,22,82,0,0,0,0,5,0,32,8,0,8,0,33,1,0,190,10
5044,2,54,118,54,0,4,69,17,45,0,0,2,0,2,0,0,3,31,83,0,1,0,0,4,0,42,10,0,10,0,31,3,1,181,9
5045,3,55,158,55,0,4,99,23,39,0,3,2,0,2,0,0,0,35,92,0,0,0,0,8,0,60,3,0,17,0,32,3,0,174,12
5046,2,53,158,40,0,3,96,20,38,0,2,1,0,5,1,1,3,32,66,0,0,0,0,4,0,34,7,0,13,0,30,2,0,175,16
5047,1,40,161,27,0,8,96,25,28,0,2,2,0,6,0,1,1,36,53,0,1,0,0,8,0,39,7,0,12,0,36,2,0,153,6
5048,0,73,143,38,0,3,101,15,41,0,3,3,0,5,1,0,0,36,56,0,0,0,0,4,0,43,1,0,10,0,37,7,1,176,15
5049,1,42,134,49,0,0,77,22,39,0,2,1,0,5,1,1,0,27,78,0,0,0,0,4,1,41,6,0,11,0,27,4,0,190,7
5050,1,52,116,55,0,3,75,31,41,0,2,2,0,1,0,0,0,32,68,0,0,0,0,6,0,49,2,0,10,0,33,2,0,207,7
5051,0,46,133,49,0,3,76,16,40,0,0,0,0,3,0,1,5,35,75,0,0,0,0,7,0,48,10,0,16,0,23,1,1,179,12
5052,1,42,119,50,0,5,108,20,50,0,0,2,0,4,0,1,5,41,68,0,0,0,0,10,0,52,5,0,11,0,36,3,2,180,9
5053,0,52,152,38,0,10,102,18,83,0,1,1,0,4,0,0,1,29,74,0,0,0,0,18,0,57,13,0,9,0,23,10,1,201,6
5054,2,42,162,19,0,7,81,16,30,0,0,1,0,3,0,0,0,38,73,0,0,0,0,3,0,48,3,0,7,0,37,1,0,149,5
5055,2,48,136,39,0,5,78,32,43,0,1,2,0,3,0,1,0,35,95,0,0,0,0,3,0,59,1,0,7,0,34,1,0,143,5
5056,1,48,118,44,0,2,75,22,47,0,0,1,0,6,1,0,1,19,83,0,0,0,0,7,0,54,7,0,5,0,33,4,0,193,5
5057,1,56,129,39,0,3,68,24,49,0,1,3,0,3,0,1,0,33,80,0,0,0,0,5,0,41,2,0,9,0,29,2,0,147,17
5058,0,37,105,40,0,3,64,19,40,0,2,1,0,2,0,0,1,25,79,0,0,0,0,8,0,42,15,0,12,0,20,2,0,144,8
5059,1,34,111,45,0,5,92,24,42,0,2,2,0,3,2,1,1,38,104,0,0,0,0,4,0,44,8,0,3,0,27,1,0,180,6
5060,0,31,130,36,0,3,107,19,36,0,0,2,0,3,0,1,2,25,75,0,0,0,0,4,0,40,14,0,11,0,28,5,1,160,13
5061,2,36,163,30,0,1,85,18,25,0,0,3,0,3,0,0,3,28,56,0,0,0,0,7,0,39,2,0,7,0,22,2,2,143,7
5062,0,52,143,54,0,8,85,20,47,0,0,2,0,1,0,1,0,20,78,0,0,0,1,5,0,53,0,0,6,0,30,2,0,157,11
5063,1,42,91,30,0,3,75,24,51,0,1,2,0,4,0,0,2,25,73,0,0,0,0,3,0,43,5,0,6,0,23,1,0,157,12
5064,0,24,100,36,0,1,64,19,41,0,1,0,0,3,0,0,1,19,71,0,0,0,0,8,0,30,9,0,5,0,30,3,0,123,7
5065,3,39,98,38,0,2,54,13,45,0,0,1,0,2,0,1,0,24,82,0,0,0,0,6,0,43,6,0,7,0,22,2,0,166,7
5066,1,30,107,46,0,4,76,21,54,0,0,0,0,5,0,1,2,40,91,0,0,0,0,10,0,44,7,0,10,0,24,0,0,168,13
5067,2,33,140,31,0,4,63,25,40,0,0,1,0,2,0,1,0,24,81,0,0,0,0,3,0,57,13,0,5,0,32,1,0,186,5
5068,4,41,160,31,0,4,72,15,25,0,0,4,0,5,0,0,1,34,62,0,0,0,0,5,0,47,6,0,3,0,27,1,2,117,9
5069,1,41,98,41,0,1,57,13,36,0,0,0,0,3,0,0,0,29,65,0,0,0,1,6,0,56,1,1,4,0,29,3,0,132,6
5070,0,31,108,41,0,3,52,13,49,0,0,2,0,3,0,1,1,22,69,0,0,0,0,3,0,37,6,0,8,0,29,2,0,140,4
5071,0,44,107,45,0,4,57,22,43,0,0,2,0,4,0,0,1,21,65,0,0,0,0,8,0,38,2,0,6,0,15,2,0,143,4
5072,2,55,106,47,0,7,36,19,42,0,0,0,0,2,0,2,3,25,60,0,0,0,0,6,0,40,7,0,8,0,30,1,0,131,4
5073,0,42,120,43,0,4,73,13,42,0,0,0,0,3,0,1,1,23,76,0,0,0,0,10,0,52,4,0,10,0,34,2,0,168,10
5074,2,43,124,49,0,6,101,12,26,0,0,3,0,5,0,0,0,36,69,0,0,0,0,4,0,33,5,0,7,0,23,3,2,167,8
5075,4,43,152,22,0,9,94,18,20,0,1,0,0,4,0,0,0,40,62,0,0,0,0,6,0,31,0,0,3,0,28,2,0,142,7
5076,2,30,111,36,0,4,65,10,36,0,0,0,0,0,1,0,0,26,44,0,0,0,0,5,1,48,0,0,3,0,29,1,0,129,9
5077,1,32,104,51,0,2,68,18,45,0,0,0,0,4,0,0,0,24,61,0,1,0,0,3,0,32,1,0,8,0,31,1,0,172,3
5078,1,28,103,37,0,3,90,15,37,0,1,1,0,3,0,0,1,23,73,0,0,0,0,4,0,39,1,0,5,0,17,0,0,185,10
5079,1,23,128,33,0,2,64,11,14,0,0,0,0,1,0,0,1,26,20,0,1,0,1,7,0,18,0,0,0,0,13,2,1,84,2
5080,2,24,124,25,0,3,75,22,32,0,0,2,0,1,0,1,0,30,65,0,0,0,2,5,0,35,4,0,4,0,22,2,0,117,7
5081,0,42,95,37,0,7,91,23,28,0,0,2,0,6,1,0,1,38,72,0,0,0,0,4,0,47,2,0,14,0,27,0,0,161,7
5082,2,37,150,32,0,6,98,18,23,0,0,1,0,6,0,0,1,29,75,0,0,0,0,7,0,54,5,0,6,0,27,4,0,135,6
5083,1,44,117,44,0,9,70,14,113,0,0,0,0,5,0,0,1,28,72,0,0,0,1,18,0,51,0,0,3,0,36,6,2,169,9
5084,0,42,99,27,0,3,52,31,40,0,0,0,0,4,0,0,1,24,89,0,0,0,0,7,0,41,6,0,6,0,17,2,0,156,3
5085,0,44,118,52,0,2,83,15,47,0,0,1,0,2,1,1,2,26,96,0,0,0,0,7,0,46,5,0,2,0,25,1,1,169,4
5086,1,45,119,46,0,3,67,21,37,0,0,0,0,4,0,0,1,27,56,0,0,0,1,3,0,39,3,0,4,0,29,0,1,180,4
5087,1,36,147,71,0,3,88,17,47,0,0,3,0,8,0,0,0,31,73,0,1,0,0,9,0,40,2,0,6,0,41,1,1,169,6
5088,1,33,117,39,0,2,81,15,31,0,0,0,0,2,1,1,0,24,62,0,0,0,0,5,0,38,3,0,10,0,27,1,1,159,7
5089,2,35,119,34,0,4,81,17,19,0,0,0,0,2,0,1,0,17,45,0,0,0,0,7,0,34,0,0,5,0,39,1,2,122,9
5090,0,44,120,43,0,5,92,15,53,0,0,1,0,5,0,0,0,35,44,0,0,0,0,8,0,35,0,0,8,0,40,0,0,158,3
5091,0,56,104,42,0,1,56,20,44,0,0,1,0,3,1,1,0,25,63,0,0,0,1,3,0,52,4,0,2,0,27,1,1,140,4
5092,2,57,137,51,0,2,72,20,47,0,0,1,0,3,0,0,1,25,63,0,0,0,0,7,0,38,2,0,7,0,22,1,0,162,6
5093,0,38,108,40,0,2,59,14,42,0,0,1,0,2,0,1,1,24,55,0,0,0,1,4,0,42,5,0,5,0,32,1,1,157,3
5094,0,41,110,50,0,4,63,32,51,0,0,2,0,1,0,0,0,27,59,0,0,0,0,10,0,43,5,0,4,0,39,1,0,174,11
5095,2,53,164,35,0,7,79,17,33,0,1,1,0,5,0,0,3,38,63,0,0,0,0,6,0,32,5,1,8,0,35,1,0,175,4
5096,0,49,160,32,0,2,93,18,30,0,0,0,0,3,0,0,1,23,61,0,0,0,0,10,0,40,8,0,10,0,22,2,0,137,12
5097,0,57,127,38,0,3,62,22,59,0,0,2,0,0,1,0,0,25,51,0,0,0,0,5,0,59,1,0,3,0,40,3,0,164,6
5098,0,43,100,51,0,2,60,22,41,0,1,2,0,3,0,0,0,23,57,0,0,0,0,4,0,55,8,0,4,0,25,6,0,149,4
5099,2,35,123,49,0,6,70,18,43,0,0,5,0,2,1,0,0,27,62,0,0,0,0,4,0,59,6,0,6,0,37,2,1,171,7
5100,0,41,98,55,0,3,70,12,38,0,0,0,0,1,0,0,0,24,63,0,0,0,0,3,0,49,2,0,2,0,26,3,0,169,8
5101,2,46,125,54,0,2,70,15,48,0,0,1,0,2,0,1,1,25,87,0,0,0,1,13,0,46,3,0,7,0,41,3,0,166,9
5102,1,35,108,43,0,6,86,21,47,0,0,0,0,2,0,0,2,25,70,0,0,0,0,4,0,55,11,0,3,0,38,3,0,167,12
5103,1,36,140,29,0,5,90,14,22,0,0,3,0,2,1,2,0,23,52,0,0,0,0,10,0,23,1,0,7,0,31,0,0,150,8
5104,0,27,85,48,0,1,70,12,45,0,0,1,0,1,0,0,0,19,58,0,0,0,0,5,0,48,2,0,6,0,28,0,2,179,10
5105,0,24,97,50,0,4,76,15,42,0,1,5,0,1,0,0,1,21,61,0,0,0,0,6,0,36,1,0,9,0,35,3,0,172,13
5106,0,31,108,64,0,2,63,9,30,0,0,0,0,4,0,0,0,19,20,0,0,0,0,5,0,27,1,0,1,0,34,2,0,144,4
5107,0,32,125,30,0,2,63,6,15,0,0,1,0,0,0,1,0,15,17,0,0,0,0,7,0,25,0,0,2,0,30,4,0,63,2
5108,1,41,120,38,1,2,71,20,22,0,1,2,0,1,0,0,1,11,73,0,0,0,0,7,0,42,8,0,4,0,34,1,0,113,10
5109,1,38,138,42,0,4,87,12,39,0,0,1,0,3,1,1,0,17,79,0,0,0,0,5,0,37,12,0,6,0,22,0,0,163,9
5110,0,33,135,27,0,5,76,10,21,0,0,4,0,2,0,0,0,30,62,0,0,0,2,8,0,35,3,0,6,0,30,2,0,133,8
5111,1,41,103,43,0,0,68,22,57,0,0,0,0,2,0,0,0,31,60,0,0,0,0,6,0,47,0,0,4,0,29,3,0,154,7
5112,2,28,89,36,0,2,63,19,44,0,0,0,0,4,0,2,0,25,62,0,0,0,0,2,0,34,1,0,1,0,23,0,0,125,9
5113,1,31,91,38,0,3,78,14,56,0,0,1,1,1,1,1,1,26,24,0,0,0,0,5,0,28,0,0,3,0,30,1,0,141,9
5114,0,39,199,16,0,69,92,19,210,0,0,0,0,3,0,0,1,23,43,0,0,0,4,136,0,91,0,0,3,0,32,44,1,153,23
5115,1,34,116,33,0,3,65,16,52,0,0,0,0,5,1,0,0,25,86,0,0,0,1,4,0,42,8,0,7,0,36,1,0,130,7
5116,0,38,125,21,0,3,70,20,27,0,0,1,1,7,0,0,5,28,70,0,0,0,0,6,0,39,12,0,4,0,29,1,0,136,5
5117,2,34,111,16,0,3,42,14,19,0,0,0,0,7,0,1,0,14,66,0,0,0,0,3,0,37,6,0,4,0,19,2,0,108,5
5118,0,36,89,38,0,2,35,15,40,0,0,1,0,1,1,0,0,24,43,0,0,0,0,5,0,33,2,1,6,0,17,3,0,123,6
5119,2,30,69,26,0,5,37,16,41,0,0,3,0,1,0,0,0,15,57,1,0,0,0,4,0,42,3,0,3,0,20,1,0,124,2
5120,0,23,78,24,0,0,36,13,40,0,0,0,1,1,0,0,0,24,61,0,0,0,0,4,0,40,3,0,2,0,18,0,1,101,4
5121,0,27,67,22,0,0,49,12,27,0,0,1,0,3,1,1,1,32,47,0,0,0,0,1,0,33,2,0,2,0,16,1,0,96,6
5122,0,38,90,34,0,1,43,22,34,0,0,1,0,4,0,0,0,28,72,0,0,0,0,3,0,61,3,0,10,0,30,2,1,108,5
5123,1,38,115,28,0,0,36,13,30,0,0,1,0,4,0,0,1,44,78,0,0,0,0,8,0,56,10,0,5,0,24,2,3,140,9
5124,0,33,132,30,0,4,57,23,22,0,0,0,0,4,0,0,1,23,69,0,0,0,0,6,0,48,5,0,7,0,26,2,1,146,9
5125,1,35,91,36,0,1,57,23,37,0,0,0,0,4,1,0,0,21,65,0,0,0,1,4,0,47,3,0,4,0,26,0,0,149,1
5126,0,47,92,36,0,1,45,15,39,0,0,2,0,2,1,0,0,21,77,0,0,0,0,2,0,42,7,0,4,0,32,1,0,141,4
5127,1,32,97,54,0,4,59,16,36,0,0,1,1,1,1,0,1,36,101,0,0,0,0,8,0,51,2,0,7,0,26,1,0,133,6
5128,1,38,94,57,0,5,64,17,44,0,0,0,0,5,0,0,2,30,131,0,0,0,0,8,0,44,3,0,5,0,33,3,0,164,14
5129,0,38,118,34,0,2,73,22,43,0,2,1,0,2,1,1,1,27,79,0,0,0,0,9,0,49,7,0,8,0,16,2,0,167,8
5130,0,38,156,37,0,4,73,20,27,0,1,2,0,2,0,0,1,31,84,0,0,0,0,4,0,46,11,0,10,0,25,2,0,156,11
5131,0,52,133,32,0,2,104,7,21,0,0,1,0,5,0,1,1,25,57,0,0,0,0,6,0,48,4,0,5,0,28,3,0,156,6
5132,0,30,124,27,0,4,75,17,36,0,0,0,0,2,0,0,0,31,92,0,0,0,0,8,0,47,1,0,3,0,39,0,0,156,16
5133,0,57,126,46,0,3,78,25,49,0,0,1,0,0,0,2,1,29,65,0,0,0,0,5,0,60,2,0,8,0,41,2,1,184,7
5134,2,50,118,46,0,3,79,23,52,0,0,3,0,4,0,2,0,27,66,0,0,0,0,4,0,46,10,0,7,0,29,4,0,160,10
5135,0,48,118,57,0,4,67,14,48,0,0,0,0,6,0,0,0,21,92,0,0,0,0,7,0,50,6,0,6,0,23,2,1,172,10
5136,0,61,137,46,0,1,87,40,38,0,0,2,0,7,0,1,1,26,90,0,0,0,0,4,0,47,11,0,10,0,24,3,0,156,8
5137,2,41,126,31,0,7,85,20,33,0,1,1,0,4,0,1,1,27,83,0,1,0,0,5,0,49,18,0,8,0,36,1,0,163,12
5138,1,38,135,29,0,5,74,16,34,0,0,0,0,4,0,0,0,30,58,0,0,0,0,5,0,45,5,0,3,0,20,4,0,133,7
5139,0,48,108,42,0,1,57,22,40,0,0,0,0,3,0,0,1,21,64,0,0,0,0,6,0,45,0,0,8,0,33,1,1,153,2
5140,1,41,104,39,0,3,57,19,46,0,0,2,0,8,0,1,0,26,90,0,0,0,0,8,0,58,3,0,12,0,16,4,1,125,10
5141,0,32,106,27,0,3,54,23,42,0,0,0,0,3,1,1,0,27,83,0,0,0,0,2,0,48,9,0,3,0,18,2,1,155,6
5142,0,49,116,36,0,4,47,19,43,0,0,3,0,3,0,0,2,23,94,0,0,0,0,6,0,42,11,0,7,0,21,2,3,163,9
5143,1,41,115,39,0,4,56,17,48,0,1,2,0,5,0,1,0,32,101,0,0,0,0,9,0,53,2,0,4,0,26,2,2,140,13
5144,1,35,132,26,0,3,70,19,27,0,0,1,0,2,0,2,0,35,75,0,0,0,0,5,0,40,13,0,5,0,19,1,0,114,10
5145,0,32,99,23,0,7,49,6,113,0,0,1,0,0,0,0,0,18,23,0,0,0,0,9,0,46,6,0,0,0,14,5,0,104,1
5146,1,43,77,19,0,4,38,9,68,0,0,2,0,1,0,0,1,11,43,0,0,0,0,5,0,38,0,0,4,0,13,3,0,90,3
5147,0,38,94,18,0,3,41,5,57,0,0,0,0,5,0,0,0,20,46,0,0,0,0,5,0,30,1,0,6,0,18,4,0,110,8
5148,0,47,105,24,1,1,55,12,48,0,0,1,0,2,0,1,1,17,72,0,0,0,0,5,0,35,4,0,6,0,17,0,1,116,6
5149,1,37,108,26,0,3,46,14,43,0,0,1,0,4,0,1,0,17,71,0,0,0,0,6,0,50,1,0,6,0,21,0,1,110,4
5150,2,45,110,27,0,2,77,16,47,0,1,0,0,7,1,0,3,24,103,0,0,0,0,9,0,49,1,0,8,0,18,4,0,131,8
5151,1,49,113,20,0,5,86,24,43,0,0,0,0,4,0,0,1,15,92,0,0,0,0,6,0,52,15,0,10,0,20,1,1,113,7
5152,1,31,122,19,0,7,75,8,26,0,0,2,0,6,2,0,1,24,87,0,0,0,0,7,0,42,8,0,2,0,23,4,0,112,6
5153,0,36,96,27,0,1,54,13,48,0,0,3,0,7,0,0,0,22,79,0,0,0,0,4,0,49,0,1,8,0,16,0,0,131,11
5154,2,40,106,22,0,2,64,22,46,0,0,2,0,5,0,0,0,19,76,0,0,0,1,7,0,49,7,0,9,0,18,2,1,120,8
5155,1,45,95,31,0,2,52,27,40,0,0,0,0,3,0,0,0,13,86,0,0,0,0,4,0,46,2,0,5,0,28,2,0,123,1
5156,0,50,102,26,0,1,56,18,49,0,1,0,0,7,0,1,1,21,79,0,0,0,0,4,1,41,3,0,2,0,16,1,0,123,7
5157,1,34,101,20,0,4,55,14,65,0,0,0,0,2,0,0,1,22,97,0,0,0,0,6,0,55,4,0,8,0,12,1,0,121,9
5158,0,39,117,25,0,3,61,22,25,0,0,0,0,1,0,1,0,29,59,0,0,0,1,11,0,47,8,0,4,0,13,4,0,121,6
5159,0,29,117,19,0,7,46,14,35,0,0,1,0,5,0,0,0,29,72,0,1,0,0,5,0,52,4,0,3,0,13,1,0,95,4
5160,1,26,83,20,0,0,50,21,38,0,0,0,0,5,0,1,0,28,77,0,0,0,0,10,0,53,1,0,3,0,7,2,1,99,11
5161,0,50,104,26,0,6,45,9,43,0,0,0,0,2,0,1,0,28,68,0,0,0,0,7,0,37,13,0,2,0,14,2,0,128,11
5162,0,33,83,23,0,1,35,18,48,0,0,0,0,5,0,0,1,24,55,0,0,0,0,4,0,44,0,0,5,0,11,1,0,113,6
5163,1,27,79,16,0,2,41,12,37,0,0,0,0,4,0,0,0,31,48,0,0,0,0,3,0,34,2,0,3,0,12,2,0,103,6
5164,0,35,103,33,0,2,55,21,60,0,0,2,0,5,2,0,4,31,83,1,0,0,1,8,0,37,11,0,2,0,22,1,0,130,1
5165,1,41,123,19,0,3,71,14,33,0,0,1,0,5,1,2,2,27,85,0,0,0,0,4,0,40,8,0,4,0,18,0,0,140,10
5166,1,41,145,20,0,1,52,16,34,0,0,1,0,5,0,1,1,17,67,0,0,0,0,8,0,40,5,0,5,0,16,1,0,104,11
5167,1,32,109,33,0,1,47,19,45,0,0,0,0,2,0,1,0,26,46,0,0,0,0,3,0,42,0,0,9,0,14,3,1,130,7
5168,2,44,110,42,0,1,58,18,35,0,0,0,0,4,0,0,1,33,73,0,0,0,0,6,0,48,7,0,6,0,15,0,0,114,10
5169,3,43,111,23,0,4,46,11,44,0,0,3,0,5,2,1,0,21,67,0,0,0,0,7,0,49,3,0,7,0,19,2,0,96,4
5170,0,30,88,20,0,0,48,14,50,0,0,0,0,0,0,2,0,12,75,0,0,0,0,7,0,31,2,0,4,0,11,3,0,112,7
5171,0,46,103,25,0,0,46,19,60,0,0,0,0,3,0,1,1,28,80,0,0,0,0,10,0,51,2,0,5,0,16,1,1,135,5
5172,0,39,109,17,0,4,55,22,28,0,0,0,0,5,0,0,0,20,62,0,0,0,0,9,0,37,1,0,1,0,21,2,0,104,9
5173,0,33,140,27,0,6,73,13,87,0,0,0,0,5,1,1,2,32,84,0,0,0,1,10,0,69,1,0,1,0,17,11,1,130,8
5174,0,39,108,35,0,5,56,15,48,0,0,1,0,1,1,0,0,33,97,0,0,0,0,11,0,37,0,0,3,0,26,2,0,131,9
5175,2,43,116,28,0,2,49,17,54,0,0,1,0,4,0,1,0,27,77,0,0,0,0,5,0,59,2,0,9,0,18,1,0,115,5
5176,1,34,125,19,0,7,41,14,45,0,0,0,0,1,0,1,0,17,71,0,0,0,0,5,0,35,2,0,6,0,11,0,0,120,6
5177,1,53,101,23,0,4,53,17,41,0,0,0,0,2,0,0,1,15,79,0,0,0,0,7,0,64,4,0,9,0,18,1,0,110,9
5178,0,36,118,34,0,0,61,21,68,0,0,0,0,3,0,0,1,28,95,0,0,0,0,14,0,50,4,0,9,0,20,1,1,135,12
5179,1,43,146,19,0,3,72,16,45,0,0,3,0,2,1,1,0,24,79,0,0,0,0,11,0,49,6,0,12,0,29,3,0,122,8
5180,1,47,128,23,0,6,59,22,15,0,1,2,0,1,1,0,1,23,90,0,0,0,0,11,0,32,0,0,8,0,11,1,0,133,9
5181,2,65,129,29,0,5,63,15,62,0,1,4,0,4,1,0,0,21,73,0,0,0,0,3,0,57,0,0,11,0,25,8,1,137,10
5182,1,54,130,26,0,3,81,17,66,0,1,0,0,4,2,0,0,26,88,0,0,0,0,6,0,57,7,0,11,0,17,3,0,142,11
5183,3,61,117,30,0,2,67,25,65,0,0,0,0,7,0,0,0,37,71,0,0,0,0,6,0,54,12,0,10,0,17,1,1,150,9
5184,2,54,154,23,0,1,65,24,46,0,2,0,0,10,0,0,0,30,76,0,0,0,0,5,0,59,7,0,11,0,12,2,1,158,9
5185,1,43,160,28,1,1,86,22,52,0,0,0,0,5,0,1,2,37,92,0,0,0,0,10,0,42,2,0,14,0,32,3,2,159,19
5186,1,50,171,23,0,11,113,14,33,0,1,0,0,3,1,1,9,25,79,0,0,0,0,6,0,51,3,0,9,0,24,0,0,159,11
5187,3,62,175,33,0,3,102,9,40,0,2,4,0,5,0,0,1,32,57,0,0,0,0,7,0,44,0,0,11,0,24,4,2,143,15
5188,2,61,149,36,1,3,78,19,48,0,4,2,0,4,0,0,0,17,82,0,0,0,0,7,0,55,1,0,11,0,24,4,0,158,12
5189,0,62,125,25,0,4,82,17,33,0,1,0,0,4,0,1,0,16,98,0,0,0,0,3,0,43,1,0,5,0,17,1,1,147,5
5190,5,44,138,28,0,5,59,16,49,0,1,0,0,1,2,0,2,25,80,0,0,0,0,4,0,49,7,0,9,0,21,0,0,131,12
5191,3,49,147,28,0,2,89,30,28,0,0,4,0,1,0,1,0,23,74,0,0,0,0,6,0,30,3,0,10,0,22,3,0,154,9
5192,0,51,145,29,0,1,102,24,53,0,1,1,0,5,0,2,0,24,81,0,0,0,0,4,0,41,9,0,11,0,24,3,1,147,16
5193,3,30,142,24,0,1,90,14,30,0,2,1,0,3,1,0,1,28,79,0,0,0,0,4,0,46,6,0,6,0,20,6,0,133,19
5194,0,38,143,26,0,2,83,23,29,0,1,3,0,4,0,1,1,27,65,0,0,0,0,7,0,35,0,0,4,0,23,1,1,130,9
5195,1,48,108,30,0,6,47,15,41,0,1,0,0,5,0,1,0,17,54,0,0,0,1,6,0,49,0,0,5,0,9,1,1,140,6
5196,1,44,96,30,0,4,53,18,47,0,0,1,0,2,0,0,1,23,96,0,0,0,1,5,0,47,0,0,7,0,11,0,0,142,10
5197,0,49,131,29,0,2,78,23,54,0,0,1,0,6,0,0,2,20,91,0,0,0,0,3,0,48,6,0,12,0,24,3,0,130,11
5198,1,48,127,32,0,2,80,22,36,0,0,1,0,3,1,1,1,30,83,0,0,0,0,5,0,40,10,0,6,0,20,3,0,123,9
5199,1,34,125,35,1,2,76,25,55,0,1,1,0,1,0,1,2,38,89,0,0,0,0,11,0,47,6,1,5,0,28,2,0,130,8
5200,4,37,138,14,0,4,69,18,33,0,1,1,0,2,1,2,3,26,70,0,0,0,0,8,0,36,4,0,10,0,22,2,0,140,12
5201,0,40,129,21,0,2,70,18,32,0,0,1,0,3,0,1,1,18,78,0,0,0,0,4,0,40,0,0,2,0,19,1,0,128,11
5202,0,45,124,31,0,2,75,21,57,0,2,1,0,5,1,1,0,17,76,0,0,0,0,1,0,56,1,0,4,0,17,1,2,163,15
5203,1,40,150,29,0,2,66,19,39,0,1,2,0,7,1,1,0,28,58,0,0,0,0,6,0,64,5,0,8,0,15,2,2,134,13
5204,2,70,152,35,0,9,82,18,115,0,2,1,0,1,1,1,2,21,71,0,0,0,1,17,0,66,4,0,13,0,31,4,1,189,14
5205,2,52,149,32,0,4,75,20,54,0,0,3,0,8,0,0,1,29,92,0,0,0,0,6,0,47,12,0,8,0,26,2,0,163,9
